Building prefix dict from the default dictionary ...
Dumping model to file cache /tmp/jieba.cache
Loading model cost 0.608 seconds.
Prefix dict has been built successfully.
Using device: cuda
IN: TextClassificationModel_CNN_MHA
Test Loss: 2.2808, Train Loss: 2.0614, Test Emotion Accuracy: 0.8098, Test Feature Accuracy: 0.4826
Test Loss: 2.2388, Train Loss: 1.9880, Test Emotion Accuracy: 0.8105, Test Feature Accuracy: 0.4975
Test Loss: 2.1847, Train Loss: 1.9576, Test Emotion Accuracy: 0.8133, Test Feature Accuracy: 0.4826
Test Loss: 2.1397, Train Loss: 1.8877, Test Emotion Accuracy: 0.8062, Test Feature Accuracy: 0.5209
Test Loss: 2.1226, Train Loss: 1.8441, Test Emotion Accuracy: 0.8148, Test Feature Accuracy: 0.5089
Test Loss: 2.1036, Train Loss: 1.7993, Test Emotion Accuracy: 0.8126, Test Feature Accuracy: 0.5160
Test Loss: 2.0975, Train Loss: 1.7630, Test Emotion Accuracy: 0.8155, Test Feature Accuracy: 0.5330
Test Loss: 2.0967, Train Loss: 1.7376, Test Emotion Accuracy: 0.8148, Test Feature Accuracy: 0.5316
Test Loss: 2.0037, Train Loss: 1.6979, Test Emotion Accuracy: 0.8233, Test Feature Accuracy: 0.5507
Test Loss: 2.0065, Train Loss: 1.6774, Test Emotion Accuracy: 0.8162, Test Feature Accuracy: 0.5522
Test Loss: 2.0174, Train Loss: 1.6724, Test Emotion Accuracy: 0.8155, Test Feature Accuracy: 0.5465
Test Loss: 1.9827, Train Loss: 1.6249, Test Emotion Accuracy: 0.8070, Test Feature Accuracy: 0.5444
Test Loss: 1.9544, Train Loss: 1.6109, Test Emotion Accuracy: 0.8105, Test Feature Accuracy: 0.5770
Test Loss: 1.9931, Train Loss: 1.5577, Test Emotion Accuracy: 0.8219, Test Feature Accuracy: 0.5571
Test Loss: 1.9319, Train Loss: 1.5163, Test Emotion Accuracy: 0.8226, Test Feature Accuracy: 0.5678
Test Loss: 1.8665, Train Loss: 1.4834, Test Emotion Accuracy: 0.8141, Test Feature Accuracy: 0.5898
Test Loss: 1.9364, Train Loss: 1.4445, Test Emotion Accuracy: 0.8148, Test Feature Accuracy: 0.5869
Test Loss: 1.8664, Train Loss: 1.3955, Test Emotion Accuracy: 0.8183, Test Feature Accuracy: 0.6026
Test Loss: 1.8427, Train Loss: 1.3287, Test Emotion Accuracy: 0.8176, Test Feature Accuracy: 0.6288
Test Loss: 1.7316, Train Loss: 1.2862, Test Emotion Accuracy: 0.8219, Test Feature Accuracy: 0.6700
Test Loss: 1.7944, Train Loss: 1.2236, Test Emotion Accuracy: 0.8233, Test Feature Accuracy: 0.6799
Test Loss: 1.7351, Train Loss: 1.1992, Test Emotion Accuracy: 0.8162, Test Feature Accuracy: 0.6962
Test Loss: 1.6778, Train Loss: 1.1384, Test Emotion Accuracy: 0.8219, Test Feature Accuracy: 0.6941
IN: TextClassificationModel_BiGRU_MHA
Test Loss: 3.8542, Train Loss: 4.3565, Test Emotion Accuracy: 0.6650, Test Feature Accuracy: 0.1079
Test Loss: 3.8265, Train Loss: 3.9834, Test Emotion Accuracy: 0.6650, Test Feature Accuracy: 0.1079
Test Loss: 3.8095, Train Loss: 3.9266, Test Emotion Accuracy: 0.6650, Test Feature Accuracy: 0.1079
Test Loss: 3.6557, Train Loss: 3.8578, Test Emotion Accuracy: 0.6650, Test Feature Accuracy: 0.1079
Test Loss: 3.1155, Train Loss: 3.4786, Test Emotion Accuracy: 0.7182, Test Feature Accuracy: 0.2832
Test Loss: 2.6911, Train Loss: 3.0066, Test Emotion Accuracy: 0.7750, Test Feature Accuracy: 0.3272
Test Loss: 2.4061, Train Loss: 2.6514, Test Emotion Accuracy: 0.7935, Test Feature Accuracy: 0.3854
Test Loss: 1.9733, Train Loss: 2.2754, Test Emotion Accuracy: 0.8098, Test Feature Accuracy: 0.5302
Test Loss: 1.6603, Train Loss: 1.9491, Test Emotion Accuracy: 0.8013, Test Feature Accuracy: 0.6813
Test Loss: 1.4618, Train Loss: 1.6943, Test Emotion Accuracy: 0.8098, Test Feature Accuracy: 0.7317
Test Loss: 1.3173, Train Loss: 1.5225, Test Emotion Accuracy: 0.8162, Test Feature Accuracy: 0.7708
Test Loss: 1.2284, Train Loss: 1.3753, Test Emotion Accuracy: 0.8070, Test Feature Accuracy: 0.7814
Test Loss: 1.1350, Train Loss: 1.2824, Test Emotion Accuracy: 0.8112, Test Feature Accuracy: 0.7935
Test Loss: 1.0887, Train Loss: 1.2071, Test Emotion Accuracy: 0.8190, Test Feature Accuracy: 0.7984
Test Loss: 1.0447, Train Loss: 1.1401, Test Emotion Accuracy: 0.8176, Test Feature Accuracy: 0.8474
Test Loss: 0.9859, Train Loss: 1.0987, Test Emotion Accuracy: 0.8133, Test Feature Accuracy: 0.8559
Test Loss: 0.9197, Train Loss: 1.0254, Test Emotion Accuracy: 0.7970, Test Feature Accuracy: 0.8808
Test Loss: 0.9127, Train Loss: 0.9850, Test Emotion Accuracy: 0.8126, Test Feature Accuracy: 0.8850
Test Loss: 0.8827, Train Loss: 0.9419, Test Emotion Accuracy: 0.8048, Test Feature Accuracy: 0.8935
Test Loss: 0.8706, Train Loss: 0.9390, Test Emotion Accuracy: 0.7835, Test Feature Accuracy: 0.9077
Test Loss: 0.8342, Train Loss: 0.8713, Test Emotion Accuracy: 0.8162, Test Feature Accuracy: 0.9006
Test Loss: 0.7978, Train Loss: 0.8580, Test Emotion Accuracy: 0.8091, Test Feature Accuracy: 0.9177
Test Loss: 0.7729, Train Loss: 0.8467, Test Emotion Accuracy: 0.8062, Test Feature Accuracy: 0.9297
Test Loss: 0.7523, Train Loss: 0.8215, Test Emotion Accuracy: 0.8155, Test Feature Accuracy: 0.9418
Test Loss: 0.7653, Train Loss: 0.7839, Test Emotion Accuracy: 0.8041, Test Feature Accuracy: 0.9383
Test Loss: 0.7331, Train Loss: 0.7711, Test Emotion Accuracy: 0.8091, Test Feature Accuracy: 0.9304
Test Loss: 0.7187, Train Loss: 0.7662, Test Emotion Accuracy: 0.8141, Test Feature Accuracy: 0.9454
Test Loss: 0.7082, Train Loss: 0.7374, Test Emotion Accuracy: 0.8190, Test Feature Accuracy: 0.9503
Test Loss: 0.7169, Train Loss: 0.7403, Test Emotion Accuracy: 0.8133, Test Feature Accuracy: 0.9496
Test Loss: 0.6945, Train Loss: 0.7300, Test Emotion Accuracy: 0.8133, Test Feature Accuracy: 0.9503
Test Loss: 0.6863, Train Loss: 0.7232, Test Emotion Accuracy: 0.8098, Test Feature Accuracy: 0.9517
Test Loss: 0.6957, Train Loss: 0.7180, Test Emotion Accuracy: 0.8098, Test Feature Accuracy: 0.9517
Test Loss: 0.6889, Train Loss: 0.6925, Test Emotion Accuracy: 0.8077, Test Feature Accuracy: 0.9468
Test Loss: 0.6816, Train Loss: 0.6662, Test Emotion Accuracy: 0.8048, Test Feature Accuracy: 0.9581
Test Loss: 0.6805, Train Loss: 0.6671, Test Emotion Accuracy: 0.8119, Test Feature Accuracy: 0.9517
Test Loss: 0.6725, Train Loss: 0.6603, Test Emotion Accuracy: 0.8084, Test Feature Accuracy: 0.9595
Test Loss: 0.6667, Train Loss: 0.6693, Test Emotion Accuracy: 0.8169, Test Feature Accuracy: 0.9588
Test Loss: 0.6475, Train Loss: 0.6635, Test Emotion Accuracy: 0.8112, Test Feature Accuracy: 0.9666
Test Loss: 0.6732, Train Loss: 0.6451, Test Emotion Accuracy: 0.8070, Test Feature Accuracy: 0.9645
Test Loss: 0.6663, Train Loss: 0.6319, Test Emotion Accuracy: 0.8148, Test Feature Accuracy: 0.9581
Test Loss: 0.6589, Train Loss: 0.6416, Test Emotion Accuracy: 0.8105, Test Feature Accuracy: 0.9652
Test Loss: 0.6424, Train Loss: 0.6114, Test Emotion Accuracy: 0.8119, Test Feature Accuracy: 0.9674
Test Loss: 0.6453, Train Loss: 0.6184, Test Emotion Accuracy: 0.8070, Test Feature Accuracy: 0.9702
Test Loss: 0.6473, Train Loss: 0.6111, Test Emotion Accuracy: 0.8126, Test Feature Accuracy: 0.9666
Test Loss: 0.6293, Train Loss: 0.6075, Test Emotion Accuracy: 0.8105, Test Feature Accuracy: 0.9688
Test Loss: 0.6159, Train Loss: 0.6047, Test Emotion Accuracy: 0.8155, Test Feature Accuracy: 0.9737
Test Loss: 0.6384, Train Loss: 0.5931, Test Emotion Accuracy: 0.8148, Test Feature Accuracy: 0.9695
Test Loss: 0.6305, Train Loss: 0.5916, Test Emotion Accuracy: 0.8162, Test Feature Accuracy: 0.9744
Test Loss: 0.6096, Train Loss: 0.5897, Test Emotion Accuracy: 0.8126, Test Feature Accuracy: 0.9759
Test Loss: 0.6342, Train Loss: 0.5812, Test Emotion Accuracy: 0.7906, Test Feature Accuracy: 0.9709
